Symbol,Company Name,Exchange
AARTIDRUGS,Aarti Drugs Limited,BSE
BODALCHEM,Bodal Chemicals Ltd,BSE
ORCHPHARMA,Orchid Pharma Limited,BSE
VIMTALABS,Vimta Labs Ltd.,BSE
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals,BSE
ISHITADR,Ishita Drugs & Industries Ltd.,BSE
MARKSANS,Marksans Pharma Ltd.,BSE
UNIVSTAR,Universal Starch-Chem Allied Ltd.,BSE
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Ltd,BSE
NORRIS,Norris Medicines Ltd.,BSE
ASINPET,Asian Petroproducts & Exports Ltd.,BSE
CAMEXLTD,Camex  Ltd.,BSE
EVEXIA,EVEXIA LIFECARE LIMITED,BSE
INDOEURO,Indo Euro Indchem Limited,BSE
SYNCOMF,Syncom Formulations (India) Ltd.,BSE
RIDDHI,Riddhi Siddhi Gluco Biols Ltd,BSE
SVCIND,SVC INDUSTRIES LIMITED,BSE
IPCALAB,Ipca Laboratories Ltd.,BSE
KILITCH,Kilitch Drugs (I) Ltd.,BSE
RAAJMEDI,Raaj Medisafe India Limited,BSE
CORALAB,Coral Laboratories Ltd.,BSE
TULASEEBIOE,Tulasee Bio-Ethanol Ltd.,BSE
BACPHAR,Bacil Pharma Ltd.,BSE
KREBSBIO,Krebs Biochemicals & Industries Ltd.,BSE
KMCSHIL,KMC Speciality Hospitals India Limited,BSE
LAFFANSQ,Laffans Petrochemicals Ltd.,BSE
BHASKAGR,Bhaskar Agrochemicals Ltd.,BSE
SUKHJITS,Sukhjit Starch & Chemicals Ltd.,BSE
SHARMEH,Sharma East India Hospitals And Res,BSE
NEULANDLAB,Neuland Laboratories Limited.,BSE
GAYATRIBI,Gayatri BioOrganics Ltd,BSE
PODDARMENT,Poddar Pigments Ltd.,BSE
PHARMAID,Pharmaids Pharmaceuticals Ltd.,BSE
VIVIDIND,Vivid Global Industries Limited,BSE
PRIYALT,Priya Limited.,BSE
TIRUSTA,Tirupati Starch & Chemicals Ltd.,BSE
HEMORGANIC,Hemo Organic Limited,BSE
JAYSYNTH,JAYSYNTH ORGOCHEM LIMITED,BSE
AEONXDIGI,Aeonx Digital Technology Limited,BSE
AKSHARCHEM,AksharChem (India) Ltd.,BSE
BANDARAM,BANDARAM PHARMA PACKTECH LIMITED,BSE
BERLDRG,Beryl Drugs Ltd.,BSE
INDXTRA,IEL LIMITED,BSE
ISTRNETWK,iStreet Network Limited,BSE
GAGAN,Gagan Gases Ltd.,BSE
PARKERAC,Parker Agro Chem Export Ltd.,BSE
SHUKRAPHAR,Shukra Pharmaceuticals Limited,BSE
ALUFLUOR,Alufluoride  Ltd.,BSE
OXYGENTAPH,OXYGENTA PHARMACEUTICAL LIMITED,BSE
ARCHITORG,Archit Organosys Limited,BSE
SIKOZY,Sikozy Realtors Limited,BSE
INDOAMIN,Indo Amines Ltd.,BSE
NATCAPSUQ,Natural Capsules Ltd.,BSE
WELCURE,Welcure Drugs & Pharmaceuticals ltd,BSE
BIBCL,Bharat Immunologicals & Biologicals,BSE
SOTL,Savita Oil Technologies Limited,BSE
HESTERBIO,Hester Biosciences Ltd,BSE
KABSON,Kabsons Industries Ltd.,BSE
BASANTGL,Basant Agro-Tech (India) Ltd.,BSE
SANDUPHQ,Sandu Pharmaceuticals Ltd.,BSE
NACLIND,NACL Industries Limited,BSE
VISTAPH,Vista Pharmaceuticals Ltd.,BSE
SUNPHARMA,Sun Pharmaceutical Industries Ltd.,BSE
TITANBIO,Titan Bio-Tech Ltd.,BSE
JENBURPH,Jenburkt Pharmaceuticals Ltd.,BSE
HIKAL,Hikal Ltd.,BSE
CAPLIPOINT,Caplin Point Laboratories Ltd.,BSE
FISCHER,FISCHER MEDICAL VENTURES LIMITED,BSE
LINKPH,Link Pharma Chem Ltd.,BSE
DECIPHER,DECIPHER LABS LIMITED,BSE
EMMESSA,Emmessar Biotech & Nutrition Ltd.,BSE
NGLFINE,NGL Fine Chem Ltd.,BSE
EVERESTO,Everest Organics Ltd.,BSE
AUROPHARMA,Aurobindo Pharma Ltd.,BSE
PHYTO,Phyto Chem (India) Ltd.,BSE
NATCOPHARM,Natco Pharma Ltd.,BSE
DYNAMIND,Dynamic Industries Ltd.,BSE
PANAMAPET,Panama Petrochem Ltd.,BSE
BALPHARMA,Bal Pharma Ltd.,BSE
BDH,BDH Industries Ltd.,BSE
JAUSPOL,Jauss Polymers Ltd,BSE
GLOBUSCON,Globus Constructors & Developers Limited,BSE
CUBEXTUB,Cubex Tubings Ltd,BSE
POLYCHMP,Polymechplast Machines Ltd.,BSE
STELLANT,STELLANT SECURITIES (INDIA) LIMITED,BSE
GALXBRG,Galaxy Bearings Ltd.,BSE
VINRKLB,Rekvina Laboratories Ltd,BSE
SCAGRO,SC Agrotech Limited,BSE
RALEGRA,Ravileela Granites Limited,BSE
UNRYLMA,Uniroyal Marine Exports Ltd.,BSE
KARANWO,Karan Woo-sin ltd.,BSE
SHERVANI,Shervani Industrial syndicate Ltd,BSE
BNAGROCHEM,BN AGROCHEM LIMITED,BSE
SUPERTEX,Supertex Industries Ltd,BSE
SHETR,Shetron Ltd.,BSE
TRABI,Transgene Biotek Ltd.,BSE
MPL,MPL Plastics Limited,BSE
NIKHILAD,Nikhil Adhesives Ltd.,BSE
SPENTA,Spenta International Ltd.,BSE
MULTIBASE,Multibase India Ltd,BSE
ANDREWYU,Andrew Yule & Company Ltd,BSE
LUDLOWJUT,Ludlow Jute & Specialities Ltd,BSE
ASHRAM,Ashram Online.com Ltd,BSE
ROYALCU,Royal Cushion Vinyl Products Ltd.,BSE
SURJIND,Suraj Industries Limited.,BSE
HITECHCORP,Hitech Corporation Limited,BSE
BLOOM,Bloom Dekor Ltd.,BSE
FILATEX,Filatex India Ltd.,BSE
STDSFAC,Standard Surfactants Ltd.,BSE
MORGAN,Morgan Ventures Ltd.,BSE
AMRAPLIN,Amrapali Industries Ltd,BSE
PREMEXPLN,Premier Explosives Ltd.,BSE
MIDEASTP,Mid East Portfolio Management Ltd.,BSE
MOLDTECH,Mold-Tek Technologies Ltd,BSE
CRSTCHM,Crestchem Ltd.,BSE
MPHASIS,Mphasis Limited,BSE
DIVSHKT,DIVYASHAKTI LIMITED,BSE
ORIENTLTD,Orient Press ltd.,BSE
ADVMULT,Advance Multitech Ltd.,BSE
SHREYASI,Shreyas Intermediates Ltd.,BSE
PANJON,Panjon Ltd.,BSE
NIRBHAYIND,Nirbhay Colours India Limited,BSE
DUROPACK,Duropack Ltd,BSE
SWARNSAR,SWARNSARITA JEWELS INDIA LIMITED,BSE
GANESHHOU,GANESH HOUSING LIMITED,BSE
NMDC,NMDC Ltd,BSE
CINDHO,Cindrella Hotels Ltd.,BSE
PATINTLOG,Patel Integrated Logistics Ltd,BSE
ALPHAGEO,Alphageo (India)Ltd.,BSE
HAMPTON,HAMPTON SKY REALTY LIMITED,BSE
KKALPANAIND,Kkalpana Industries (India) Ltd,BSE
OKPLA,OK Play India Ltd.,BSE
KRITI,Kriti Industries (India) Ltd.,BSE
WELTI,Welterman International Ltd.,BSE
ASMTEC,ASM Technologies Ltd.,BSE
PERFEPA,Perfectpac Limited,BSE
AMBIT,Ambitious Plastomac Ltd.,BSE
VISIONCINE,Vision Cinemas Limited,BSE
AEIM,Artificial Electronics Intelligent Material Limited,BSE
INDRANIB,Indrayani Biotech Ltd.,BSE
EUROLED,Euro Leder Fashion Ltd.,BSE
WINSOMBR,Winsome Breweries Ltd.,BSE
ELEFLOR,Elegant Floriculture & Agrotech (In,BSE
SAENTER,South Asian Enteprises Ltd.,BSE
SKYIND,Sky Industries Ltd,BSE
PHOENXINTL,Phoenix International Ltd.,BSE
BHUDEVI,BHUDEVI INFRA PROJECTS LIMITED,BSE
PRATIK,Pratik Panels Ltd.,BSE
RISHIROOP,Rishiroop Limited,BSE
PROMACT,Promact Plastics Limited,BSE
STRGRENWO,Sterling Green  Woods  Limited,BSE
SYSTMTXC,Systematix Corporate Services Ltd.,BSE
SHAHISHIP,Shahi Shipping Limited,BSE
ALPINEHOU,Alpine Housing Development Corporat,BSE
SANGHIIND,Sanghi Industries Ltd.,BSE
WWALUM,WORLDWIDE ALUMINIUM LIMITED,BSE
IIRM,IIRM HOLDINGS INDIA LIMITED,BSE
SFPIL,Square Four Projects India Limited,BSE
SGLRES,SGL RESOURCES LIMITED,BSE
CHOKSILA,Choksi Laboratories Ltd.,BSE
CCHHL,Country Club Hospitality & Holidays Ltd,BSE
SALGUTI,Salguti Industries Ltd.,BSE
MIDWEST,Midwest Gold Ltd,BSE
ENTRINT,Enterprise International Limited,BSE
TPLPLASTEH,TPL Plastech Limited,BSE
WIMPLAST,Wim Plast Ltd.,BSE
PHOTOQUP,Photoquip India Ltd.,BSE
LIBERTSHOE,Liberty Shoes Ltd.,BSE
LIPPISYS,Lippi Systems Ltd.,BSE
ELECTHERM,Electrotherm (India) Ltd,BSE
BLUEDART,Blue Dart Express Ltd.,BSE
EXPOEAPL,EXPO ENGINEERING AND PROJECTS LIMITED,BSE
NATPLAS,National Plastic Industries Ltd.,BSE
MFLINDIA,MFL India Ltd,BSE
AJWAFUN,Ajwa Fun World & Resorts Ltd,BSE
TEXELIN,Texel Industries Ltd.,BSE
RAYALEMA,Royale Manor Hotels & Industries Lt,BSE
MIRZAINT,Mirza International  Limited,BSE
TFCILTD,Tourism Finance Corpn. Of India Ltd,BSE
THAKDEV,Thakker's Developers Ltd.,BSE
ARENTERP,Rajdarshan Industries Ltd.,BSE
BIL,Bhartiya International Ltd.,BSE
KAMATHOTEL,Kamat Hotels (India) ltd.,BSE
TIRTPLS,Tirth Plastic Ltd.,BSE
KEEPLEARN,DSJ KEEP LEARNING LIMITED,BSE
ECOPLAST,Ecoplast Ltd.,BSE
ELEMARB,Elegant Marbles & Grani Industries,BSE
BITS,BITS Ltd,BSE
ADARSHPL,Adarsh Plant Project Ltd.,BSE
HPBL,HCP PLASTENE BULKPACK LIMITED,BSE
NICCOPAR,Nicco Parks And Resorts Ltd.,BSE
NTCIND,NTC INDUSTRIES LIMITED,BSE
SANDESH,Sandesh Ltd.,BSE
GARNET,Garnet Construction Ltd.,BSE
GOLDIAM,Goldiam International Ltd.,BSE
BRIGHTBR,Bright Brothers Ltd.,BSE
SHAWGELTIN,Narmada Gelatines Ltd.,BSE
PGFOILQ,P.G.Foils Ltd.,BSE
GRATEXI,Gratex Industries Ltd.,BSE
VELHO,Velan Hotels Ltd.,BSE
HOWARHO,Howard Hotels Limited,BSE
VALIANT,Valiant Communications Ltd.,BSE
DRAGARWQ,Dr.Agarwals Eye Hospital Ltd.,BSE
MHSGRMS,Mahasagar Travels Ltd.,BSE
GREENPLY,Greenply Industries Ltd,BSE
SEAMECLTD,Seamec Ltd,BSE
RAGHUNAT,Raghunath International Ltd.,BSE
CHEVIOT,Cheviot Co.Ltd.,BSE
DAICHI,Dai-Ichi Karkaria Ltd.,BSE
SPICEISLIN,SPICE ISLANDS INDUSTRIES LIMITED,BSE
CONFIPET,Confidence Petroleum India Limited,BSE
SIPL,Shelter Infra Projects Limited,BSE
SHAKTIPR,Shakti Press Ltd.,BSE
ASHSI,Ashirwad Steels & Industries  Ltd.,BSE
BANARBEADS,Banaras Beads Ltd.,BSE
AREXMIS,Arex Industries Ltd.,BSE
BI,Bilcare Ltd.,BSE
ISFL,ISF LIMITED,BSE
RISHILASE,Rishi Laser  Ltd.,BSE
JAINCO,Jainco Projects (India) Ltd.,BSE
KUMPFIN,Kumbhat Financial Services Ltd.,BSE
INTECCAP,Intec Capital Limited,BSE
RAJSEC,RAJASTHAN SECURITIES LIMITED,BSE
SIDDHEGA,Siddheswari Garments Ltd.,BSE
63MOONS,63 Moons Technologies Limited,BSE
SHIKHAR,Shikhar Consultants Ltd.,BSE
SARLAPOLY,Sarla Performance Fibers Ltd,BSE
INDOCRED,Indo Credit Capital Ltd.,BSE
MKTCREAT,Market Creators Ltd.,BSE
HFIL,HIMALAYA FOOD INTERNATIONAL LIMITED,BSE
SONALAD,Sonal Adhesives Ltd.,BSE
PADMAIND,Padmanabh Industries Limited,BSE
21STCENMGM,Twentyfirst Century Management Serv,BSE
HRYNSHP,Hariyana Ship Breakers Ltd.,BSE
KALIND,Kalind Limited,BSE
VAICC,Vaishno Cement Co. Ltd.,BSE
TYROON,Tyroon Tea Co. Ltd.,BSE
LAOPALA,La Opala RG Ltd.,BSE
STYLAMIND,Stylam Industries Limited,BSE
VENUSREM,Venus Remedies Ltd.,BSE
LASTMILE,LAST MILE ENTERPRISES LIMITED,BSE
GUJCRAFT,Gujarat Craft Industries Ltd.,BSE
HEERAISP,Heera Ispat Ltd.,BSE
DHOOTIN,Dhoot Industrial Finance Ltd.,BSE
CRIMSON,Crimson Metal Engineering Company Ltd,BSE
SHBAJRG,SHRI BAJRANG ALLIANCE LIMITED,BSE
URJA,Urja Global Limited,BSE
ASHAPURMIN,Ashapura Minechem Ltd,BSE
SHREEPAC,Shree Pacetronix Ltd,BSE
GUJALKALI,Gujarat Alkalis & Chemicals Ltd.,BSE
INDIACEM,India Cements Ltd.,BSE
JKTYRE,JK Tyre & Industries Ltd.,BSE
SIL,Standard Industries Ltd.,BSE
JUBLPHARMA,JUBILANT PHARMOVA LIMITED,BSE
THEINVEST,THE INVESTMENT TRUST OF INDIA LIMITED,BSE
SAMYAKINT,Samyak International Limited,BSE
AADIIND,Aadi Industries Ltd,BSE
SANTOSHF,Santosh Fine-Fab Ltd.,BSE
SPARKLEGR,SPARKLE GOLD ROCK LIMITED,BSE
ACKNIT,Acknit Industries Ltd,BSE
TITANSEC,Titan Securities Ltd.,BSE
REALECO,REAL ECO-ENERGY LIMITED,BSE
VIVANZA,Vivanza Biosciences Limited,BSE
YASHRAJC,Yashraj Containeurs Ltd.,BSE
LORDSHOTL,Lords Ishwar Hotels Limited,BSE
CSLFINANCE,CSL Finance Limited,BSE
SANGHVIMOV,Sanghvi Movers Ltd.,BSE
ANTELOPUS,Antelopus Selan Energy Limited,BSE
PURETROP,PURETROP FRUITS LIMITED,BSE
FAZE3Q,Faze Three Ltd.,BSE
ANUPAM,ANUPAM FINSERV LIMITED,BSE
RAJPACK,Raj Packaging Industries Ltd.,BSE
PRIVISCL,PRIVI SPECIALITY CHEMICALS LIMITED,BSE
NATRAJPR,Natraj Proteins Ltd.,BSE
SAMRATPH,Samrat Pharmachem Ltd.,BSE
NPRFIN,NPR Finance Ltd.,BSE
NILE,Nile Ltd.,BSE
AMCOIND,Amco India Ltd.,BSE
OPTIEMUS,Optiemus Infracom Limited,BSE
KREONFIN,Kreon Finnancial Services Limited,BSE
GYANDEV,Gyan Developers & Builders Ltd.,BSE
KISAN,Kisan Mouldings Ltd.,BSE
KERALAYUR,Kerala Ayurveda Limited,BSE
MONGIPA,Moongipa Capital Finance Ltd.,BSE
MOHITPPR,Mohit Paper Mills Ltd.,BSE
DAULAT,Daulat Securities Ltd.,BSE
ODYSSEY,Odyssey Technologies Ltd.,BSE
VKGLOBAL,VK Global Industries Limited,BSE
RSCINT,RSC International Limited,BSE
SURATRAML,Surat Trade and Mercantile Limited,BSE
ATHARVENT,Atharv Enterprises Limited,BSE
FUNDVISER,FUNDVISER CAPITAL (INDIA) LIMITED,BSE
THEMISMED,Themis Medicare Ltd.,BSE
KALLAM,KALLAM TEXTILES LTD,BSE
BRAWN,Brawn Biotech Limited,BSE
FORINTL,Fortune International Ltd.,BSE
KINGSINFR,Kings Infra Ventures Limited,BSE
SWOJAS,SWOJAS FOODS LIMITED,BSE
SUBSM,Subhash Silk Mills Ltd.,BSE
AUROLAB,Auro Laboratories Ltd.,BSE
KJMCFIN,KJMC Financial Services Ltd.,BSE
SUVEN,Suven Life Sciences Ltd.,BSE
ARYAMAN,Aryaman Financial Services Ltd.,BSE
BRIDGESE,Bridge Securities Ltd.,BSE
RISAINTL,Risa International Limited,BSE
RAJTUBE,Rajasthan Tube Mfg. Co,BSE
KAYPOWR,Kay Power And Paper Ltd,BSE
INTSTOIL,Inter State Oil Carrier Ltd,BSE
GLOBALCA,Global Capital Markets Ltd.,BSE
SAINIK,Sainik Finance and Industries Ltd,BSE
ARIGATO,ARIGATO UNIVERSE LIMITED,BSE
RICHUNV,Rich Universe Network Ltd,BSE
QUANTDIA,Quantum Digital Vision (India) Ltd.,BSE
SPCAPIT,S.P.Capital Financing Ltd.,BSE
SHRAJOI,Shri Rajivlochan Oil Extraction Ltd,BSE
KOTHARIPRO,Kothari Products Ltd.,BSE
PICCADIL,Piccadily Agro Industries ltd.,BSE
CLSEL,Chaman Lal Setia Exports Ltd.,BSE
CHANDRAP,Chandra Prabhu International Ltd.,BSE
KIMIABL,KIMIA BIOSCIENCES LIMITED,BSE
HINDTIN,Hindustan Tin Works Ltd.,BSE
GODAVARI,Godavari Drugs Ltd.,BSE
PREMCO,Premco Global Ltd.,BSE
MUKESHB,Mukesh Babu Financial Services Ltd.,BSE
GENUSPOWER,Genus Power Infrastructures Ltd,BSE
ASIANENE,ASIAN ENERGY SERVICES LTD,BSE
KBSINDIA,KBS INDIA LIMITED,BSE
PRABHHANS,PRABHHANS INDUSTRIES LIMITED,BSE
UGARSUGAR,Ugar Sugar Works Ltd.,BSE
ORIENTBELL,Orient Bell Limited,BSE
NRBBEARING,NRB Bearings Ltd.,BSE
VAMSHIRU,Vamshi Rubber Ltd.,BSE
NILAINFRA,Nila Infrastructures Ltd,BSE
DBSTOCKBRO,DB(INTERNATIONAL)Stock Brokers Ltd,BSE
VINYOFL,Vinyoflex Ltd.,BSE
JINDCAP,Jindal Capital Ltd.,BSE
EPIC,EPIC Energy Ltd.,BSE
SUMEDHA,Sumedha Fiscal Services Ltd.,BSE
KUWERIN,Kuwer Industries Ltd.,BSE
CHOKSI,CHOKSI ASIA LIMITED,BSE
ASHISHPO,Ashish Polyplast Ltd.,BSE
SHIVAAGRO,Shiva Global Agro Industries Limited,BSE
SIDDHA,Siddha Ventures Limited,BSE
KIRANSY-B,Kiran Syntex Ltd.,BSE
SUMERUIND,Sumeru Industries Ltd.,BSE
RUNGTAIR,Rungta Irrigation Ltd.,BSE
GTTDATA,GTT DATA SOLUTIONS LIMITED,BSE
VALSONQ,Valson Industries Ltd.,BSE
SABOOSOD,Saboo Sodium Chloro Ltd.,BSE
GSLSEC,GSL Securities Ltd.,BSE
TINNARUBR,Tinna Rubber and Infrastructure Limited,BSE
VIKRAMTH,Vikram Thermo (India) Ltd.,BSE
STRATMONT,STRATMONT INDUSTRIES LIMITED,BSE
AKCAPIT,A.K.Capital Services Ltd.,BSE
RELAXO,Relaxo Footwears Ltd.,BSE
VIRAT,Virat Industries Ltd.,BSE
RRETAIL,RAJNISH RETAIL LIMITED,BSE
TERAI,Terai Tea Co. Ltd.,BSE
MANRAJH,Manraj Housing Finance Ltd.,BSE
COSCO,Cosco (India) ltd.,BSE
KENFIN,Ken Financial Services Ltd.,BSE
SHILPAMED,Shilpa Medicare Ltd.,BSE
PARACABLES,Paramount Communications Ltd.,BSE
NCLRESE,NCL Research And Financial Services,BSE
EXPLICITFIN,Explicit Finance Limited,BSE
LADDERUP,Ladderup Finance Ltd.,BSE
UYFINCORP,U. Y. FINCORP LIMITED,BSE
EKAMLEA,Ekam Leasing & Finance Co. Ltd.,BSE
SWASTIKA,Swastika Investmart Ltd,BSE
PRIMAPLA,Prima Plastics Ltd.,BSE
TELECANOR,TeleCanor Global Limited,BSE
JAGSONSER,JAGSONPAL SERVICES LIMITED,BSE
GARGFUR,Garg Furnace Ltd.,BSE
SAMPRE,Sampre Nutritions Ltd.,BSE
AAIL,Akar Auto Industries Limited,BSE
VIPULORG,Vipul Organics Limited,BSE
ECORECO,Eco Recycling Limited,BSE
GOODLUCK,Goodluck India Limited,BSE
GOYALASS,Goyal Associates Ltd.,BSE
ZENITHHE,Zenith Health Care Ltd.,BSE
YORKEXP,York Exports Ltd.,BSE
SUPREME,Supreme Holdings & Hospitality (India) Ltd,BSE
LYKISLTD,Lykis Limited,BSE
PRIMEPRO,Prime Property Development Corporation Ltd.,BSE
ZENLABS,Zenlabs Ethica Limited,BSE
RAJRILTD,Raj Rayon Industries Limited,BSE
ANIRIT,ANIRIT VENTURES LIMITED,BSE
GOWRALE,Gowra Leasing & Finance Ltd.,BSE
JAGANLAM,Jagan Lamps Ltd.,BSE
ASITCFIN,Asit C Mehta Financial Services Limited,BSE
ENCODE,ENCODE PACKAGING INDIA LIMITED,BSE
SUPERBAK,Super Bakers (India) Ltd.,BSE
OVOBELE,Ovobel Foods Ltd.,BSE
ACSTECH,ACS TECHNOLOGIES LIMITED,BSE
CHALLANI,CHALLANI CAPITAL LIMITED,BSE
CORNE,Coral Newsprints Ltd.,BSE
SHENTRA,Shentracon Chemicals Ltd.,BSE
STERTOOLS,Sterling Tools Ltd.,BSE
AGARWAL,AGARWAL FORTUNE INDIA LIMITED,BSE
DYNAMICP,Dynamic Protfolio Management & Serv,BSE
INLANPR,Inland Printers Ltd.,BSE
CEEJAY,Ceejay Finance Limited,BSE
SUNCITYSY,Suncity Synthetics Ltd.,BSE
SHGANEL,Shree Ganesh Elastoplast Ltd,BSE
ANNAINFRA,Anna Infrastructures Ltd,BSE
BHAGERIA,Bhageria Industries Limited,BSE
OIVL,ONESOURCE INDUSTRIES AND VENTURES LIMITED,BSE
BNRUDY,BNR Udyog Ltd.,BSE
KRBL,KRBL Ltd.,BSE
SSPDL,SSPDL Limited,BSE
DAIKAFFI,Daikaffil Chemicals India Ltd.,BSE
CILSEC,Cil Securities Ltd.,BSE
CLIOINFO,Clio Infotech Ltd.,BSE
CUPID,Cupid Limited,BSE
SUNSHIEL,Sunshield Chemicals Ltd.,BSE
HIPOLIN,Hipolin Ltd.,BSE
GDLLEAS,GDL Leasing & Finance ltd.,BSE
CHEMBOND,Chembond Material Technologies Limited,BSE
CIFL,CAPITAL INDIA FINANCE LIMITED,BSE
ABVL,Arunjyoti Bio Ventures Limited ,BSE
SUCROSA,Super Crop Safe Ltd.,BSE
NGIND,N.G.Industries Ltd.,BSE
ASIAPAK,Asia Pack Ltd.,BSE
SICAPIT,S.I.Capital And Financial Services,BSE
ERPSOFT,ERP Soft Systems Ltd.,BSE
RRSECUR,R.R.Securities Ltd.,BSE
REMSONSIND,Remsons Industries Ltd.,BSE
INTETHR,Integrated Thermoplastics Ltd.,BSE
RAMSONS,Ramsons Projects Ltd.,BSE
HARAFIN,Haryana Financial Corporation ltd.,BSE
STANPACK,Stanpacks (India) Ltd.,BSE
AQYLON,Aqylon Nexus Limited,BSE
RAMINFO,RAMINFO LIMITED,BSE
SUNILAGR,Sunil Agro Foods ltd.,BSE
DIANATEA,Diana Tea Co.Ltd.,BSE
VIKASECO,Vikas EcoTech Limited,BSE
IOC,Indian Oil Corporation Ltd.,BSE
ALFAICA,Alfa Ica (India) Ltd,BSE
SKCIL,Shri Keshav Cements and Infra Limited,BSE
INDIAHOME,India Home Loan Limited,BSE
ROOPAIND,Roopa Industries Ltd.,BSE
SARTHAKGL,Sarthak Global Ltd.,BSE
UNIQUEO,Unique Organics Ltd.,BSE
BALAMINES,Balaji Amines Ltd.,BSE
SWRNASE,Swarna Securities Ltd.,BSE
VENMAX,Venmax Drugs And Pharmaceuticals Ltd,BSE
ARISE,Arihants Securities ltd.,BSE
VISAGAR,Visagar Financial Services Ltd,BSE
LIBORD,Libord Securities Ltd.,BSE
REGAL,Regal Entertainment & Consultants Ltd.,BSE
EBIX,ERAAYA LIFESPACES LIMITED,BSE
SWADHATURE,Swadha Nature Limited,BSE
COMPEAU,Competent Automobiles Co. Ltd.,BSE
ZDHJERK,Dhanvantri Jeevan Rekha Ltd.,BSE
NEELKAN,Neelkanth Rockminerals ltd.,BSE
VINTAGES,Vintage Securities Ltd.,BSE
CONTILI,Contil India Limited,BSE
VIJSOLX,Vijay Solvex Ltd.,BSE
SHRIKRISH,Shri Krishna Devcon Limited,BSE
ALANKIT,Alankit Limited,BSE
NIHARINF,Nihar Info Global Ltd.,BSE
UNITDCR,United Credit ltd.,BSE
OMINFRAL,OM INFRA LIMITED,BSE
CHECKPOINT,Checkpoint Trends Limited,BSE
ISHANCH,Ishan Dyes and Chemicals Limited,BSE
GOTHIPL,Gothi Plascon (India) Ltd.,BSE
BALUFORGE,BALU FORGE INDUSTRIES LIMITED,BSE
CEENIK,Ceenik Exports (india) Ltd.,BSE
PATELENG,Patel Engineering Ltd,BSE
KATIPATANG,KATI PATANG LIFESTYLE LIMITED,BSE
INANI,Inani Marbles & Industries Ltd.,BSE
GEMSI,Gemstone Investments Ltd.,BSE
ELFORGE,El Forge Ltd.,BSE
MEDICAMEQ,Medicamen Biotech Ltd.,BSE
ALICON,Alicon Castalloy Limited,BSE
DILIGENT,Diligent Industries Limited,BSE
EPSOMPRO,Epsom Properties Limited,BSE
ALFAVIO,Alfavision Overseas (India) Ltd.,BSE
ORGCOAT,Organic Coatings Ltd.,BSE
CATVISION,Catvision Limited,BSE
ABMKNO,ABM Knowledgeware Ltd.,BSE
EMAMILTD,Emami Ltd,BSE
KEMISTAR,Kemistar Corporation Limited,BSE
ASSOCER,Associated Ceramics Ltd.,BSE
SKPSEC,SKP Securities Ltd.,BSE
SYSCHEM,Syschem (India) Ltd.,BSE
MEFCOMCAP,Mefcom Capital Markets Ltd.,BSE
HEMANG,Hemang Resources Limited,BSE
ARMANFIN,Arman Financial Services Limited,BSE
EFORU,EFORU ENTERTAINMENT LIMITED,BSE
GLANCE,Glance Finance Ltd.,BSE
SHILCTECH,Shilchar Technologies Ltd.,BSE
TRADEWELL,TRADEWELL HOLDINGS LIMITED,BSE
SPRIGHT,SPRIGHT AGRO LIMITED,BSE
NUCLEUS,Nucleus Software Exports Ltd,BSE
COLINZ,Colinz Laboratories ltd.,BSE
NLFL,Nalin Lease Finance Ltd.,BSE
MANAPPURAM,Manappuram Finance Limited,BSE
RTSPOWR,RTS Power Corporation Ltd.,BSE
COMFINTE,Comfort Intech Ltd,BSE
SHYAMACOMP,Shyama Computronics and Services Limited,BSE
MAYURFL,Mayur Floorings Ltd.,BSE
ANJANI,Anjani Synthetics Limited,BSE
XTGLOBAL,XTGLOBAL INFOTECH LIMITED,BSE
DECOMIC,Deco-Mica Ltd.,BSE
RANDER,Rander Corporation Ltd.,BSE
RASIELEC,Rasi Electrodes Ltd.,BSE
SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) LIMITED,BSE
CITIPOR,Citiport Financial Services Ltd.,BSE
DHRUVCA,Dhruva Capital Services Ltd.,BSE
LINC,LINC LIMITED,BSE
PRIMAIN,Prima Industries Ltd.,BSE
INDGELA,India Gelatine & Chemicals Ltd.,BSE
OPTIFIN,Optimus Finance Limited,BSE
PARAGONF,Paragon Finance Ltd.,BSE
PRATIKSH,Pratiksha Chemicals Ltd.,BSE
ESHAMEDIA,Esha Media Research Limited,BSE
REFEXRENEW,Refex Renewables & Infrastructure Limited,BSE
EQUILATERA,EQUILATERAL ENTERPRISES LIMITED,BSE
VSTTILLERS,V.S.T.Tillers Tractors Ltd.,BSE
B2BSOFT,B2B Software Technologies Ltd.,BSE
RADHEDE,Radhe Developers (India) ltd.,BSE
KINETRU,Kinetic Trust Ltd.,BSE
ELIXIR,Elixir Capital Limited,BSE
TRISHAKT,Trishakti Industries Limited,BSE
PANKAJPO,Pankaj Polymers Ltd.,BSE
MARBLE,MARBLE CITY INDIA LIMITED,BSE
CINDRELL,Cindrella Financial Services Ltd.,BSE
ADHHATA,ADHATA GLOBAL LIMITED,BSE
NATPLASTI,National Plastic Technologies Ltd,BSE
LEADFIN,Lead Financial Services  Ltd,BSE
NATFIT,National Fittings Limited,BSE
ARTEFACT,Artefact Projects Ltd,BSE
TUSALDAH,TUSALDAH LIMITED,BSE
